UTGDAG,SVFN,POSTNR,KAUPVERD,EINFLM,FERMETRAVERD,TEGUND
2019-05,0,105,86900000,"109,4",794333,Fjölbýli
2019-05,4604,465,7500000,"107,8",69573,Sérbýli
2019-05,0,110,44900000,"93,4",480728,Fjölbýli
2019-05,0,104,31000000,"53,3",581614,Fjölbýli
2019-05,1400,221,52900000,"119,7",441938,Fjölbýli
2019-05,0,111,59900000,"293,7",203950,Einbýli
2019-05,1300,210,59500000,"106,3",559737,Sérbýli
2019-05,1400,221,48300000,"126,6",381517,Fjölbýli
2019-05,0,105,56500000,"125,9",448769,Fjölbýli
2019-05,0,109,36000000,"106,5",338028,Fjölbýli
2019-05,0,101,50500000,"105,0",480952,Fjölbýli
2019-05,1000,203,37000000,"85,8",431235,Fjölbýli
2019-05,1400,220,40500000,"99,0",409091,Fjölbýli
2019-05,6000,603,41500000,"126,5",328063,Sérbýli
2019-05,6000,600,37500000,"123,9",302663,Fjölbýli
2019-05,6000,603,42500000,"110,6",384268,Sérbýli
2019-05,6601,606,47500000,"185,0",256757,Einbýli
2019-05,8200,825,22000000,"143,0",153846,Einbýli
2019-05,1400,221,38600000,"75,1",513981,Fjölbýli
2019-05,6000,600,26500000,"67,0",395522,Fjölbýli
2019-05,6000,600,28000000,"103,5",270531,Einbýli
2019-05,7300,740,13500000,"67,5",200000,Fjölbýli
2019-05,1400,221,53500000,"112,9",473871,Fjölbýli
2019-05,1300,210,84000000,"193,6",433884,Einbýli
2019-05,8200,800,25700000,"59,6",431208,Fjölbýli
2019-05,2000,260,30630000,"74,3",412248,Fjölbýli
2019-05,2000,230,35000000,"136,4",256598,Fjölbýli
2019-05,0,111,37500000,"98,1",382263,Fjölbýli
2019-05,0,105,29000000,"56,8",510563,Fjölbýli
2019-05,1000,200,35600000,"68,4",520468,Fjölbýli
2019-05,0,105,31000000,"56,1",552585,Fjölbýli
2019-05,0,105,51500000,"120,1",428809,Fjölbýli
2019-05,0,101,37000000,"53,2",695489,Fjölbýli
2019-05,0,112,40500000,"114,7",353095,Fjölbýli
2019-05,0,108,36500000,"73,9",493911,Fjölbýli
2019-05,1604,270,66050000,"146,4",451161,Sérbýli
2019-04,0,111,39000000,"113,4",343915,Fjölbýli
2019-05,0,104,47000000,"90,1",521643,Fjölbýli
2019-05,0,101,58400000,"97,5",598974,Fjölbýli
2019-05,0,101,140000000,"298,3",469326,Einbýli
2019-05,0,113,59800000,"142,8",418768,Fjölbýli
2019-05,4604,450,16500000,"182,7",90312,Einbýli
2019-05,5716,550,29500000,"94,3",312831,Einbýli
2019-05,0,104,48500000,"121,4",399506,Fjölbýli
2019-05,6250,625,12300000,"92,8",132543,Fjölbýli
2019-05,6513,605,39900000,"546,9",72957,Einbýli
2019-06,8200,800,44000000,"167,7",262373,Einbýli
2019-05,8614,850,24900000,"81,1",307028,Sérbýli
2019-05,2000,260,38600000,"119,0",324370,Sérbýli
2019-05,2510,250,29800000,"90,3",330011,Sérbýli
2019-06,2000,230,67000000,"170,9",392042,Sérbýli
2019-05,1000,201,62200000,"161,5",385139,Fjölbýli
2019-05,1300,210,64500000,"115,1",560382,Fjölbýli
2019-05,1400,221,34250000,"77,5",441935,Fjölbýli
2019-05,0,110,42000000,"92,6",453564,Fjölbýli
2019-05,0,112,92000000,"293,2",313779,Einbýli
2019-05,0,110,30500000,"70,1",435093,Fjölbýli
2019-05,1000,203,43000000,"100,8",426587,Fjölbýli
2019-05,0,105,38900000,"89,6",434152,Fjölbýli
2019-05,0,110,58000000,"169,9",341377,Fjölbýli
2019-06,8200,825,37000000,"171,1",216248,Einbýli
2019-05,2000,230,33000000,"114,4",288462,Fjölbýli
2019-05,0,111,35600000,"97,7",364381,Fjölbýli
2019-05,1000,203,124000000,"314,9",393776,Einbýli
2019-03,1604,271,63000000,"254,3",247739,Einbýli
2019-05,0,113,35900000,"74,7",480589,Fjölbýli
2019-05,0,105,68900000,"122,9",560618,Fjölbýli
2019-05,1400,220,42300000,"109,0",388073,Fjölbýli
2019-05,1000,200,49900000,"113,0",441593,Fjölbýli
2019-03,0,103,51000000,"169,8",300353,Fjölbýli
2019-05,1300,210,58900000,"112,4",524021,Fjölbýli
2019-05,0,111,25900000,"52,5",493333,Fjölbýli
2019-05,1000,201,48000000,"104,9",457579,Fjölbýli
2019-05,0,101,44900000,"97,9",458631,Fjölbýli
2019-05,1300,210,84000000,"200,9",418118,Einbýli
2019-05,0,105,28900000,"58,3",495712,Fjölbýli
2019-05,0,112,32500000,"66,8",486527,Fjölbýli
2019-05,0,110,45500000,"87,6",519406,Fjölbýli
2019-05,1400,220,37500000,"119,7",313283,Fjölbýli
2019-05,1400,220,48900000,"102,2",478474,Fjölbýli
2019-05,0,112,39000000,"101,5",384236,Fjölbýli
2019-05,0,104,39500000,"76,2",518373,Fjölbýli
2019-05,0,105,52900000,"102,4",516602,Fjölbýli
2019-05,0,112,40150000,"84,1",477408,Fjölbýli
2019-05,4911,510,18000000,"199,4",90271,Einbýli
2019-05,0,101,54000000,"104,0",519231,Fjölbýli
2019-05,0,110,51900000,"115,0",451304,Fjölbýli
2019-06,6000,603,20900000,"64,3",325039,Fjölbýli
2019-05,1400,221,45300000,"102,4",442383,Fjölbýli
2019-05,1000,203,56500000,"121,9",463495,Fjölbýli
2019-05,0,105,44200000,"99,1",446014,Fjölbýli
2019-05,6000,603,55000000,"156,7",350989,Sérbýli
2019-06,6000,603,32900000,"115,0",286087,Fjölbýli
2019-06,8200,800,34900000,"87,7",397948,Fjölbýli
2019-06,2000,230,45500000,"155,5",292605,Sérbýli
2019-05,2510,246,37000000,"191,2",193515,Einbýli
2019-05,2000,260,36900000,"130,6",282542,Einbýli
2019-05,4200,400,23500000,"163,0",144172,Einbýli
2019-06,4200,470,15063000,"176,8",85198,Einbýli
2019-05,0,101,233000000,"302,9",769231,Fjölbýli
2019-05,0,112,40000000,"108,5",368664,Fjölbýli
2019-05,3000,300,23500000,"72,4",324586,Fjölbýli
2019-05,0,101,40500000,"62,1",652174,Fjölbýli
2019-05,0,112,48000000,"131,6",364742,Fjölbýli
2019-05,0,112,82000000,"184,3",444927,Einbýli
2019-05,1400,220,38000000,"88,0",431818,Fjölbýli
2019-06,6000,603,34900000,"96,9",360165,Sérbýli
2019-06,6000,600,33400000,"98,1",340469,Fjölbýli
2019-06,2300,240,29400000,"92,2",318872,Fjölbýli
2019-06,2000,233,26000000,"130,0",200000,Einbýli
2019-06,8000,900,39500000,"159,0",248428,Einbýli
2019-05,0,112,42800000,"106,2",403013,Fjölbýli
2019-06,6000,600,42400000,"95,4",444444,Fjölbýli
2019-06,6000,600,44300000,"99,1",447023,Sérbýli
2019-06,6000,600,40000000,"126,2",316957,Sérbýli
2019-06,8000,900,27500000,"176,9",155455,Fjölbýli
2019-05,0,109,42900000,"113,4",378307,Fjölbýli
2019-05,0,105,24200000,"28,3",855124,Fjölbýli
2019-05,1000,200,27000000,"60,6",445545,Fjölbýli
2019-05,1400,221,40000000,"81,9",488400,Fjölbýli
2019-05,1000,200,52500000,"95,9",547445,Fjölbýli
2019-05,1300,210,64400000,"103,4",622824,Fjölbýli
2019-05,1000,200,116000000,"199,3",582037,Fjölbýli
2019-06,8000,900,27900000,"137,8",202467,Fjölbýli
2019-05,1000,200,48400000,"133,3",363091,Fjölbýli
2019-05,1000,201,41000000,"95,3",430220,Fjölbýli
2019-05,1400,221,39000000,"89,5",435754,Fjölbýli
2019-05,1000,200,75500000,"217,1",347766,Sérbýli
2019-05,1000,203,47500000,"113,1",419982,Fjölbýli
2019-05,1000,203,41800000,"87,6",477169,Fjölbýli
2019-05,0,105,38900000,"68,9",564586,Fjölbýli
2019-05,1300,225,46750000,"110,6",422694,Fjölbýli
2019-05,1300,225,35000000,"76,2",459318,Fjölbýli
2019-05,0,108,66600000,"129,8",513097,Einbýli
2019-05,0,112,71000000,"183,9",386079,Einbýli
2019-05,0,112,39450000,"111,9",352547,Fjölbýli
2019-05,0,109,41500000,"113,7",364996,Fjölbýli
2019-05,0,110,41500000,"122,9",337673,Fjölbýli
2019-05,1000,203,42900000,"97,0",442268,Fjölbýli
2019-05,0,109,31500000,"81,9",384615,Fjölbýli
2019-05,1400,221,41500000,"98,3",422177,Fjölbýli
2019-05,1400,220,75000000,"196,6",381485,Einbýli
2019-05,1400,220,79500000,"248,9",319405,Einbýli
2019-06,2000,260,34000000,"107,3",316869,Fjölbýli
2019-06,2000,260,24500000,"81,3",301353,Fjölbýli
2019-06,2000,230,15200000,"68,3",222548,Fjölbýli
2019-04,2000,260,16500000,"88,2",187075,Fjölbýli
2019-05,2506,190,51000000,"167,5",304478,Einbýli
2019-06,2000,230,30500000,"89,7",340022,Fjölbýli
2019-05,1300,225,41400000,"96,1",430801,Fjölbýli
2019-05,0,109,38100000,"91,3",417306,Fjölbýli
2019-06,3000,300,46000000,"171,8",267753,Einbýli
2019-06,6250,580,16250000,"132,6",122549,Fjölbýli
2019-05,0,101,40300000,"84,8",475236,Fjölbýli
2019-06,3000,300,56000000,"145,9",383825,Einbýli
2019-06,3000,300,23500000,"83,3",282113,Fjölbýli
2019-06,6000,603,19000000,"57,2",332168,Fjölbýli
2019-05,6250,580,15000000,"91,9",163221,Einbýli
2019-06,6000,600,46800000,"140,2",333809,Sérbýli
2019-06,6000,603,43400000,"105,7",410596,Sérbýli
2019-06,6000,600,31200000,"77,0",405195,Fjölbýli
2019-06,6000,603,25200000,"64,4",391304,Fjölbýli
2019-05,6000,603,35200000,"87,8",400911,Fjölbýli
2019-06,6000,603,27200000,"86,8",313364,Fjölbýli
2019-05,7300,730,20900000,"106,5",196244,Fjölbýli
2019-06,7300,730,14000000,"74,8",187166,Sérbýli
2019-05,1000,200,120000000,"175,0",685714,Fjölbýli
2019-06,1000,203,163000000,"326,9",498623,Einbýli
2019-05,1000,203,47600000,"93,0",511828,Fjölbýli
2019-05,1100,170,48000000,"90,9",528053,Fjölbýli
2019-05,1604,270,47100000,"106,4",442669,Fjölbýli
2019-05,0,109,42500000,"112,6",377442,Fjölbýli
2019-06,3000,300,39700000,"132,0",300758,Fjölbýli
2019-02,1604,270,92000000,"267,8",343540,Einbýli
2019-05,0,105,36500000,"68,0",536765,Fjölbýli
2019-05,0,110,54500000,"111,3",489668,Fjölbýli
2019-05,0,110,49000000,"109,5",447489,Fjölbýli
2019-05,1000,200,50900000,"95,2",534664,Fjölbýli
2019-05,0,101,39500000,"73,3",538881,Fjölbýli
2019-05,1300,210,57000000,"117,0",487179,Fjölbýli
2019-05,0,105,63800000,"107,6",592937,Fjölbýli
2019-05,0,110,53900000,"110,1",489555,Fjölbýli
2019-05,0,103,73900000,"108,3",682364,Fjölbýli
2019-05,1400,220,46000000,"164,1",280317,Fjölbýli
2019-05,1000,200,55600000,"95,2",584034,Sérbýli
2019-05,0,110,47300000,"111,5",424215,Fjölbýli
2019-05,0,104,42000000,"80,7",520446,Fjölbýli
2019-05,1400,220,38900000,"108,7",357866,Fjölbýli
2019-05,1000,200,66500000,"179,5",370474,Fjölbýli
2019-05,1300,210,97000000,"201,6",481151,Einbýli
2019-05,1100,170,67900000,"133,2",509760,Fjölbýli
2019-05,0,111,44300000,"161,6",274134,Fjölbýli
2019-05,1000,200,69500000,"102,9",675413,Fjölbýli
2019-05,0,101,141000000,"248,8",566720,Fjölbýli
2019-06,8401,780,16000000,"83,0",192771,Fjölbýli
2019-05,1000,203,33900000,"68,7",493450,Fjölbýli
2019-05,1604,270,46900000,"119,3",393127,Fjölbýli
2019-05,8613,860,33000000,"157,5",209524,Einbýli
2019-06,6710,680,14500000,"111,3",130279,Sérbýli
2019-06,3716,340,21000000,"85,1",246769,Fjölbýli
2019-06,8401,780,18000000,"62,5",288000,Fjölbýli
2019-06,2000,260,26300000,"119,2",220638,Fjölbýli
2019-06,2000,260,32520000,"81,3",400000,Fjölbýli
2019-05,0,110,46500000,"133,9",347274,Fjölbýli
2019-04,0,108,89000000,"250,0",356000,Sérbýli
2019-05,0,112,41500000,"93,2",445279,Fjölbýli
2019-05,1000,200,41500000,"101,7",408063,Fjölbýli
2019-05,1000,203,73250000,"184,9",396160,Fjölbýli
2019-05,1400,221,39000000,"82,6",472155,Fjölbýli
2019-05,1300,210,83000000,"230,8",359619,Fjölbýli
2019-05,0,109,38000000,"104,0",365385,Fjölbýli
2019-05,0,101,35000000,"57,9",604491,Fjölbýli
2019-05,3609,310,14000000,"60,1",232945,Fjölbýli
2019-06,6000,603,61500000,"177,4",346674,Sérbýli
2019-06,6250,625,9500000,"98,6",96349,Fjölbýli
2019-06,6250,625,10000000,"104,7",95511,Fjölbýli
2019-06,6000,603,26000000,"95,7",271682,Fjölbýli
2019-06,6000,603,46500000,"186,8",248929,Sérbýli
2019-06,7300,740,14000000,"92,4",151515,Fjölbýli
2019-06,8000,900,16000000,"55,3",289331,Einbýli
2019-05,1300,210,48590000,"83,9",579142,Fjölbýli
2019-05,1300,210,45900000,"81,5",563190,Fjölbýli
2019-05,1604,270,34900000,"66,7",523238,Fjölbýli
2019-05,1604,270,72000000,"174,2",413318,Einbýli
2019-05,0,109,60500000,"154,1",392602,Sérbýli
2019-05,4200,430,8800000,"89,4",98434,Einbýli
2019-06,0,103,43400000,"58,1",746988,Fjölbýli
2019-05,1000,203,53700000,"118,6",452782,Fjölbýli
2019-05,0,101,105000000,"138,0",760870,Fjölbýli
2019-05,1400,220,43900000,"103,9",422522,Fjölbýli
2019-05,0,101,40500000,"72,9",555556,Fjölbýli
2019-05,1300,210,54900000,"99,8",550100,Fjölbýli
2019-06,0,104,58350000,"120,0",486250,Fjölbýli
2019-05,1000,200,54900000,"101,8",539293,Fjölbýli
2019-05,1000,200,51900000,"97,3",533402,Fjölbýli
2019-05,0,109,29000000,"76,9",377113,Fjölbýli
2019-05,1000,203,47000000,"110,1",426885,Fjölbýli
2019-05,1300,210,74900000,"138,1",542361,Fjölbýli
2019-05,0,109,46000000,"111,4",412926,Fjölbýli
2019-06,2000,260,40000000,"120,0",333333,Sérbýli
2019-06,3000,300,22750000,"57,6",394965,Fjölbýli
2019-06,8000,900,50000000,"253,3",197394,Einbýli
2019-06,8000,900,11500000,"73,4",156676,Fjölbýli
2019-06,8614,850,23000000,"104,2",220729,Fjölbýli
2019-06,0,109,75600000,"261,1",289544,Sérbýli
2019-06,1400,221,36000000,"77,7",463320,Fjölbýli
2019-05,1400,220,37000000,"95,6",387029,Fjölbýli
2019-06,6000,600,44100000,"105,5",418009,Sérbýli
2019-06,6000,600,31000000,"88,2",351474,Fjölbýli
2019-05,0,108,43700000,"125,4",348485,Fjölbýli
2019-06,6000,603,53800000,"135,3",397635,Sérbýli
2019-06,6000,600,48000000,"106,9",449018,Fjölbýli
2019-06,0,111,26000000,"63,1",412044,Fjölbýli
2019-06,1400,220,62500000,"144,7",431928,Fjölbýli
2019-05,1000,203,68500000,"153,6",445964,Fjölbýli
2019-05,0,103,93500000,"290,2",322192,Einbýli
2019-05,0,113,32700000,"71,8",455432,Fjölbýli
2019-05,1400,221,43500000,"103,7",419479,Fjölbýli
2019-05,0,101,29500000,"44,3",665914,Fjölbýli
2019-05,1000,200,33500000,"70,1",477889,Fjölbýli
2019-05,1400,221,46900000,"118,2",396785,Fjölbýli
2019-05,0,105,92500000,"321,0",288162,Sérbýli
2019-06,0,112,39900000,"85,7",465578,Fjölbýli
2019-06,6100,640,40000000,"158,8",251889,Einbýli
2019-05,0,116,33000000,"90,4",365044,Fjölbýli
2019-06,3714,355,19900000,"173,1",114962,Fjölbýli
2019-06,3716,340,19900000,"128,7",154623,Sérbýli
2019-06,3609,311,39000000,"160,5",242991,Sérbýli
2019-05,3609,310,15000000,"104,1",144092,Fjölbýli
2019-06,2000,230,15000000,"66,8",224551,Fjölbýli
2019-06,0,108,39000000,"96,0",406250,Fjölbýli
2019-05,0,101,36900000,"60,5",609917,Fjölbýli
2019-06,0,111,32000000,"83,3",384154,Fjölbýli
2019-06,6000,600,34000000,"77,8",437018,Fjölbýli
2019-06,6000,603,43000000,"104,5",411483,Sérbýli
2019-06,6000,600,37000000,"77,3",478655,Fjölbýli
2019-05,6602,610,27000000,"120,4",224252,Sérbýli
2019-06,2300,240,28600000,"90,1",317425,Fjölbýli
2019-06,2300,240,34000000,"104,7",324737,Sérbýli
2019-06,2000,260,31000000,"107,3",288910,Fjölbýli
2019-06,0,111,29950000,"63,7",470173,Fjölbýli
2019-06,0,105,21700000,"37,9",572559,Fjölbýli
2019-06,0,110,65600000,"170,1",385655,Sérbýli
2019-06,1000,203,54000000,"128,9",418929,Fjölbýli
2019-06,0,108,35000000,"85,0",411765,Fjölbýli
2019-06,0,113,51000000,"119,1",428212,Fjölbýli
2019-06,0,104,77000000,"215,2",357807,Sérbýli
2019-06,1400,220,48000000,"150,0",320000,Fjölbýli
2019-06,0,112,36000000,"70,1",513552,Fjölbýli
2019-05,7300,730,28000000,"140,7",199005,Sérbýli
2019-06,8716,810,35500000,"108,4",327491,Fjölbýli
2019-06,8000,900,18000000,"95,5",188482,Fjölbýli
2019-06,1000,200,79000000,"214,3",368642,Sérbýli
2019-06,0,110,46350000,"84,6",547872,Fjölbýli
2019-06,1604,270,29900000,"55,1",542650,Fjölbýli
2019-06,1604,270,68500000,"182,7",374932,Einbýli
2019-06,5716,550,25700000,"88,2",291383,Fjölbýli
2019-06,0,111,38800000,"75,4",514589,Fjölbýli
2019-06,1400,220,35400000,"92,3",383532,Fjölbýli
2019-06,0,110,49000000,"119,0",411765,Fjölbýli
2019-05,1100,170,98100000,"221,2",443490,Sérbýli
2019-06,0,110,33500000,"94,2",355626,Fjölbýli
2019-06,1000,203,46000000,"103,0",446602,Fjölbýli
2019-06,0,107,34800000,"50,4",690476,Fjölbýli
2019-05,1300,210,33800000,"93,1",363050,Fjölbýli
2019-06,0,112,82500000,"198,7",415199,Einbýli
2019-06,1300,210,48590000,"83,1",584717,Fjölbýli
2019-06,0,105,70400000,"161,1",436996,Fjölbýli
2019-05,0,103,35700000,"80,9",441286,Fjölbýli
2019-06,0,102,42000000,"76,5",549020,Fjölbýli
2019-06,1000,200,57800000,"137,2",421283,Fjölbýli
2019-06,1300,210,81010000,"206,5",392300,Einbýli
2019-05,0,112,38900000,"86,9",447641,Fjölbýli
2019-05,1400,221,45000000,"111,5",403587,Fjölbýli
2019-06,0,101,29500000,"52,0",567308,Fjölbýli
2019-06,1400,220,30100000,"54,8",549270,Fjölbýli
2019-06,0,110,34700000,"89,5",387709,Fjölbýli
2019-06,0,112,81000000,"188,3",430165,Einbýli
2019-06,0,112,39700000,"93,8",423241,Fjölbýli
2019-06,1300,210,51900000,"106,6",486867,Fjölbýli
2019-06,0,107,57800000,"150,4",384309,Fjölbýli
2019-06,0,101,44500000,"69,0",644928,Fjölbýli
2019-06,0,105,41000000,"73,8",555556,Fjölbýli
2019-05,7300,730,21500000,"104,9",204957,Sérbýli
2019-06,8200,800,34250000,"91,0",376374,Sérbýli
2019-06,8000,900,30000000,"220,8",135870,Einbýli
2019-06,0,107,53500000,"125,6",425955,Fjölbýli
2019-06,1604,270,85000000,"219,3",387597,Einbýli
2019-06,0,103,83000000,"157,9",525649,Fjölbýli
2019-06,0,107,48850000,"110,7",441283,Fjölbýli
2019-06,6000,603,57900000,"161,9",357628,Sérbýli
2019-06,6000,600,18000000,"40,3",446650,Fjölbýli
2019-06,8710,845,36000000,"169,6",212264,Einbýli
2019-06,0,103,48500000,"62,4",777244,Fjölbýli
2019-06,0,103,34500000,"42,3",815603,Fjölbýli
2019-05,2510,245,47000000,"213,9",219729,Einbýli
2019-06,2000,260,34500000,"107,4",321229,Fjölbýli
2019-06,0,111,32700000,"85,3",383353,Fjölbýli
2019-05,1400,220,29000000,"48,7",595483,Fjölbýli
2019-06,1604,270,24000000,"35,2",681818,Einbýli
2019-06,5508,530,25000000,"227,5",109890,Einbýli
2019-06,5716,550,35500000,"165,7",214243,Einbýli
2019-06,2000,230,54500000,"195,0",279487,Einbýli
2019-06,2000,230,23100000,"135,4",170606,Fjölbýli
2019-05,0,162,70000000,"370,9",188730,Einbýli
2019-06,1000,203,52700000,"127,7",412686,Fjölbýli
2019-06,0,101,42500000,"65,9",644917,Fjölbýli
2019-05,1300,210,66000000,"143,0",461538,Fjölbýli
2019-06,1000,201,54500000,"138,2",394356,Fjölbýli
2019-06,0,108,44500000,"132,8",335090,Fjölbýli
2019-06,0,101,78500000,"157,3",499046,Fjölbýli
2019-06,0,116,65000000,"256,4",253510,Einbýli
2019-06,0,103,52000000,"127,6",407524,Fjölbýli
2019-06,0,107,55000000,"96,7",568769,Fjölbýli
2019-06,0,111,29900000,"62,4",479167,Fjölbýli
2019-06,1400,220,28500000,"57,3",497382,Fjölbýli
2019-06,1604,270,44500000,"94,4",471398,Fjölbýli
2019-06,0,105,35500000,"60,5",586777,Fjölbýli
2019-06,0,108,76600000,"209,7",365284,Einbýli
2019-06,6100,640,25500000,"151,6",168206,Einbýli
2019-06,8000,900,18000000,"85,5",210526,Fjölbýli
2019-06,1000,200,68500000,"140,8",486506,Fjölbýli
2019-06,1300,210,58400000,"122,0",478689,Fjölbýli
2019-06,1000,201,85000000,"188,8",450212,Sérbýli
2019-06,0,111,36000000,"118,9",302775,Fjölbýli
2019-06,8401,780,34500000,"103,0",334951,Fjölbýli
2019-06,1000,203,59900000,"127,6",469436,Fjölbýli
2019-06,8200,800,31100000,"94,8",328059,Fjölbýli
2019-06,2000,230,34500000,"194,7",177196,Fjölbýli
2019-06,0,101,69900000,"125,3",557861,Fjölbýli
2019-06,1400,220,46500000,"100,1",464535,Fjölbýli
2019-05,0,103,24296000,"51,8",469035,Fjölbýli
2019-05,0,103,26922000,"57,4",469024,Fjölbýli
2019-05,0,103,21435000,"45,7",469037,Fjölbýli
2019-05,0,103,31049000,"66,2",469018,Fjölbýli
2019-05,0,103,32175000,"68,6",469023,Fjölbýli
2019-05,0,103,32617000,"74,4",438401,Fjölbýli
2019-05,0,103,27907000,"59,5",469025,Fjölbýli
2019-06,1400,221,33400000,"68,0",491176,Fjölbýli
2019-06,0,110,40600000,"102,1",397649,Fjölbýli
2019-06,3716,340,32000000,"146,5",218430,Einbýli
2019-06,7400,700,44700000,"187,0",239037,Sérbýli
2019-06,7300,755,11200000,"155,6",71979,Einbýli
2019-06,0,109,35000000,"101,4",345168,Fjölbýli
2019-06,1400,220,34900000,"76,7",455020,Fjölbýli
2019-06,1300,210,40500000,"73,9",548038,Fjölbýli
2019-06,0,103,55900000,"85,5",653801,Fjölbýli
2019-06,1400,220,40700000,"119,3",341157,Fjölbýli
2019-06,7400,700,14400000,"58,8",244898,Fjölbýli
2019-06,0,107,39500000,"75,1",525965,Fjölbýli
2019-06,0,112,40400000,"87,1",463835,Fjölbýli
2019-06,0,109,32000000,"72,3",442600,Fjölbýli
2019-05,1604,270,40000000,"114,4",349650,Fjölbýli
2019-05,3000,300,51500000,"274,5",187614,Einbýli
2019-06,3000,300,51500000,"187,5",274667,Einbýli
2019-05,3716,340,36000000,"128,7",279720,Sérbýli
2019-06,8200,800,47100000,"176,0",267614,Einbýli
2019-06,8614,850,38900000,"128,7",302253,Sérbýli
2019-06,6000,603,26000000,"88,4",294118,Fjölbýli
2019-06,7400,700,17000000,"72,0",236111,Fjölbýli
2019-06,2000,230,43500000,"165,5",262840,Einbýli
2019-06,0,107,38900000,"74,0",525676,Fjölbýli
2019-06,6000,603,51300000,"146,3",350649,Sérbýli
2019-06,6000,603,46400000,"149,2",310992,Sérbýli
2019-06,6000,600,58500000,"138,2",423300,Sérbýli
2019-05,2000,260,32000000,"91,4",350109,Fjölbýli
2019-05,2000,260,36900000,"113,3",325684,Fjölbýli
2019-06,2000,260,30500000,"81,8",372861,Fjölbýli
2019-03,1400,220,44000000,"121,7",361545,Fjölbýli
2019-06,0,110,40000000,"108,3",369344,Fjölbýli
2019-06,0,113,38500000,"95,6",402720,Fjölbýli
2019-06,1400,220,57500000,"118,5",485232,Fjölbýli
2019-06,0,104,36500000,"73,4",497275,Fjölbýli
2019-06,4200,400,27900000,"139,8",199571,Fjölbýli
2019-06,5716,550,41500000,"177,3",234067,Einbýli
2019-06,0,107,32800000,"56,3",582593,Fjölbýli
2019-06,0,107,42000000,"83,4",503597,Fjölbýli
2019-06,0,112,36200000,"72,1",502080,Fjölbýli
2019-06,1000,200,41000000,"75,1",545939,Fjölbýli
2019-06,0,110,89500000,"293,0",305461,Einbýli
2019-06,0,110,47900000,"117,6",407313,Fjölbýli
2019-06,0,110,66000000,"146,7",449898,Sérbýli
2019-06,1000,203,43000000,"110,7",388437,Fjölbýli
2019-06,3000,300,36800000,"170,0",216471,Einbýli
